23,3,0,0,0,0,0,2,0,0,0,0,3,0
31,8,1,0,0,2,5.5,4,1,0,0,0,8,0
22,4,0,0,0,0,0,3,0,0,1,0,4,0
28,5,0,0,0,2,3,2,1,0,0,0,4,0
33,3,0,0,0,3,1.666667,2,0,1,0,0,4,0
23,5,0,0,0,2,1,2,0,0,0,0,4,0
24,2,0,0,0,2,5,3,0,0,0,0,4,0
31,1,0,1,0,1,1,1,1,0,0,0,2,0
36,2,0,0,0,4,1.5,3,1,0,0,0,6,0
28,7,0,0,0,2,3,1,0,0,0,0,1,0
32,7,0,0,0,3,1.666667,3,0,0,1,0,4,0
25,1,0,0,0,4,3,2,1,0,0,0,4,0
27,2,0,0,0,5,3.6,4,1,0,1,0,6,0
26,7,0,0,0,0,0,3,0,0,1,0,4,0
24,3,0,0,0,2,1.5,2,0,0,0,5,4,0
46,9,0,0,0,4,6.25,6,0,0,1,0,8,0
25,3,0,0,0,2,1,1,0,0,1,0,2,0
50,5,0,0,0,0,0,5,0,0,4,0,7,0
46,3,0,0,0,0,0,5,0,0,2,0,6,0
31,4,0,0,0,5,1.4,2,1,0,0,0,4,0
50,3,0,0,0,4,2.25,9,0,1,0,0,11,0
37,6,0,0,0,3,1,2,1,0,0,0,4,0
46,9,0,0,0,3,4.333333,3,0,0,1,0,5,0
28,3,0,0,0,1,1,2,1,0,0,0,4,0
38,9,0,0,0,2,6,4,0,0,1,0,4,0
27,6,0,0,0,2,1,2,0,0,0,0,3,0
29,7,0,0,0,1,1,2,0,0,0,0,4,0
48,9,0,0,0,4,1.25,3,0,0,1,0,3,0
30,7,0,0,0,1,1,3,1,0,0,0,4,0
29,4,0,0,0,1,1,2,1,0,0,0,5,0
25,5,0,0,0,2,1,2,0,0,0,0,2,0
23,4,0,0,0,3,3,1,1,0,0,0,2,0
31,12,0,0,0,0,0,1,0,0,1,0,1,0
31,3,0,0,0,3,1,4,0,0,1,0,4,0
26,5,0,0,0,0,0,2,0,0,1,0,2,0
51,4,0,0,0,8,1.5,4,0,0,1,0,7,0
29,4,0,0,0,1,1,2,0,0,1,0,3,0
30,3,0,0,0,1,4,4,0,0,1,0,5,0
24,3,0,0,0,2,1,1,0,0,1,0,1,1
30,4,1,0,0,1,4,3,0,0,0,0,6,1
31,5,2,0,0,2,5,2,0,0,1,0,2,1
54,7,0,0,0,0,0,3,0,0,0,0,4,1
31,5,0,0,0,0,0,4,0,0,0,0,6,1
30,8,0,0,0,4,2,2,1,0,0,0,4,1
30,3,0,0,0,3,3.333333,2,0,0,1,0,4,1
28,3,0,0,0,0,0,7,0,0,0,0,7,1
44,17,0,0,0,7,3.571429,1,2,0,0,0,3,1
23,3,1,0,0,1,1,1,0,0,0,2,1,1
23,4,0,0,0,0,0,1,0,0,1,0,1,1
18,2,0,0,0,2,5,3,0,0,0,0,4,1
47,6,0,0,0,0,0,5,0,0,2,0,8,1
43,4,0,0,0,7,2.714286,1,3,0,0,0,4,1
41,3,0,0,0,3,4,7,0,0,2,0,7,1
26,6,0,0,0,2,5,2,0,0,0,0,4,1
41,12,0,0,0,3,11.333333,4,0,0,0,0,7,1
26,3,1,0,0,2,1,2,0,0,0,0,4,1
20,5,0,0,0,2,8.5,1,0,0,0,0,1,1
39,5,1,0,0,1,1,2,1,0,0,0,3,1
22,5,0,0,0,2,1,1,0,0,0,0,1,1
45,3,0,0,0,2,3,4,0,0,1,0,3.5,1
27,5,0,0,0,1,4,1,0,1,0,0,2,1
24,4,0,0,0,0,0,2,0,0,1,0,2,1
31,8,0,0,0,1,3,1,0,0,1,0,1,1
29,8,0,0,0,1,1,2,0,0,0,1,4,1
49,3,0,0,0,1,1,7,0,0,2,0,10,1
39,7,0,0,0,6,6,2,0,0,1,0,2,1
36,6,0,0,0,2,5,4,0,0,2,0,4,1
34,6,0,0,0,4,2.75,2,0,0,0,1,2,1
36,6,0,0,0,0,0,5,0,0,1,0,5,1
27,4,0,0,0,0,0,2,0,0,1,0,3,1
27,6,0,0,0,1,6,1,0,0,1,0,1,1
55,6,0,0,0,2,6.5,6,0,0,3,0,8,1
37,5,0,0,0,4,4.25,3,0,0,1,0,3,1
23,3,0,0,0,0,0,2,0,0,0,0,3,1
30,7,0,0,0,3,13.333333,1,0,0,1,0,1,1
35,4,0,0,0,0,0,4,0,0,2,0,6,1
22,4,0,0,0,1,1,1,1,0,0,0,2,1
25,5,0,0,0,3,12.333333,2,0,0,0,0,2,1
24,6,0,0,0,1,9,2,0,0,0,0,2,1
21,3,0,0,0,0,0,2,0,0,0,0,2,1
48,14,0,0,0,4,13.5,3,0,0,1,0,4,1
45,5,0,0,0,4,5,9,0,0,1,0,10,1
22,4,0,0,0,0,0,2,0,0,0,0,3,1
