39,4,1,0,0,4,2.75,2,1,0,0,0,5,0
24,3,1,0,0,0,0,2,0,0,0,0,3,0
39,4,0,0,0,6,1,2,2,0,0,0,4,0
35,8,1,0,0,6,7.5,2,2,0,0,0,4,0
38,4,1,0,0,6,4.166667,2,4,0,0,0,6,0
28,3,1,0,0,3,5,1,1,0,0,0,3,0
24,5,1,0,0,2,1,2,0,0,0,0,4,0
53,3,5,1,0,6,2.5,5,4,0,0,0,12,0
32,4,1,0,0,5,1.8,2,2,0,0,0,2,0
25,4,1,0,0,3,1.666667,1,1,0,0,0,3,0
22,3,1,0,0,3,2.333333,0,1,0,0,0,1,0
36,3,2,0,0,7,3.714286,3,3,0,0,0,6,0
28,6,1,0,0,2,3,1,0,0,0,0,1,0
27,3,1,0,0,4,2.5,2,2,0,0,0,4,0
40,4,0,0,0,4,4.75,2,2,0,0,0,4,0
28,4,1,0,0,4,3.5,2,2,0,0,0,4,0
38,5,1,0,0,4,2.25,2,1,0,0,0,4,0
27,5,1,0,0,4,2.5,2,1,0,0,0,3,0
33,5,1,0,0,5,1.6,1,2,0,0,0,3,0
34,3,2,0,0,4,6.5,2,1,0,1,0,3,0
26,3,1,0,0,2,1,1,0,0,1,0,2,0
25,4,1,0,0,3,3,2,1,0,0,0,3,0
30,5,1,0,0,4,2.5,2,2,0,0,0,4,0
23,3,2,0,0,1,1,2,0,0,0,0,2,0
28,2,3,0,0,3,4.333333,1,1,0,1,0,3,0
35,5,1,0,0,6,2,2,2,0,0,0,4,0
36,4,1,0,0,3,1,2,1,0,0,0,3,0
38,4,1,0,0,8,3,2,4,0,0,0,6,0
37,5,1,0,0,5,3.2,2,2,0,0,0,4,0
25,5,1,0,0,3,2.333333,0,1,0,0,0,1,0
37,5,2,0,0,3,1.666667,1,1,0,0,0,3,0
29,3,1,0,0,1,1,2,1,0,0,0,5,0
26,5,1,0,0,2,1,2,0,0,0,0,2,0
27,4,1,0,0,4,3.25,2,2,0,0,0,4,0
16,4,0,0,0,1,4,2,0,0,0,0,2,0
29,5,2,0,0,4,2,0,2,0,0,0,2,0
30,4,1,0,0,1,1,2,0,0,1,0,3,0
66,10,3,1,0,7,5.285714,5,2,0,0,0,8,0
27,3,1,0,0,4,1.5,2,2,0,0,0,4,1
52,4,2,0,0,6,5,3,1,0,0,0,5,1
51,10,1,0,0,6,4.166667,2,2,0,0,0,6,1
35,7,0,0,0,3,9,2,0,0,0,0,2,1
22,4,0,1,0,4,5.75,1,0,0,0,0,1,1
31,3,1,0,0,5,5.2,2,2,0,0,0,4,1
29,4,1,0,0,4,5.75,1,1,0,0,0,3,1
25,3,1,0,0,2,1,1,0,0,1,0,1,1
34,5,1,0,0,7,4.857143,2,2,0,0,0,4,1
30,5,1,0,0,4,3.5,2,0,0,0,0,2,1
26,3,1,0,0,3,3,1,1,0,0,0,3,1
24,3,1,0,0,5,2.4,0,2,0,0,0,2,1
36,4,0,0,0,7,3.142857,0,2,0,0,2,2,1
36,6,1,0,0,5,6.2,1,0,0,0,0,1,1
32,5,3,0,0,2,5,2,0,0,1,0,2,1
22,3,1,0,0,2,3,1,1,0,0,0,3,1
55,7,1,0,0,0,0,3,0,0,0,0,4,1
45,4,1,0,0,5,2.8,2,2,0,0,0,4,1
31,3,1,0,0,3,3.333333,2,0,0,1,0,4,1
46,6,1,0,0,4,3,2,1,0,0,1,5,1
29,1,0,0,0,8,1.5,1,2,0,0,0,4,1
30,3,1,0,0,5,5.2,2,2,0,0,0,4,1
33,4,0,0,0,8,2,1,2,0,0,0,3,1
35,6,1,0,0,5,3,2,0,0,0,0,3,1
30,2,2,0,0,5,5.6,0,1,0,0,0,1,1
30,7,1,0,0,3,4,1,1,0,0,0,3,1
35,6,1,0,0,4,1.5,2,2,0,0,0,4,1
27,1,0,0,0,6,4,2,1,0,0,0,3,1
19,3,1,0,0,2,3,0,0,0,0,7,0,1
38,3,1,0,0,5,1.8,2,2,0,0,0,5,1
32,6,1,0,0,4,6,0,1,0,0,0,1,1
36,7,1,0,0,5,3,2,2,0,0,0,4,1
30,4,0,0,0,5,5.8,0,1,0,0,0,1,1
26,3,2,0,0,5,5.2,0,2,0,0,0,2,1
26,8,1,0,0,3,1.666667,0,2,0,0,0,2,1
36,6,0,0,0,4,13,1,0,0,0,0,1,1
30,4,0,0,0,2,3.5,1,0,0,0,0,2,1
24,4,1,0,0,0,0,1,0,0,1,0,1,1
