27,5,0,0,0,3,1.333333,1,2,0,0,0,1.5,0
26,4,0,0,0,5,2.4,0,2,0,0,0,2,0
22,5,0,0,0,3,1.666667,0,1,0,0,0,1,1
41,15,0,0,0,4,1,2,3,0,0,0,5,1
31,7,0,0,0,3,1.666667,1,2,0,0,0,3,0
25,3,0,0,0,6,3.333333,0,2,0,0,0,2,1
29,8,0,0,0,5,2.2,0,2,0,0,0,2,0
32,4,1,2,0,6,3.333333,0,2,0,0,0,2,0
24,3,0,0,0,5,2.4,0,1,0,0,0,1,0
31,3,0,0,0,5,2.2,1,2,0,0,0,1.5,0
19,3,0,0,0,2,1,0,0,0,0,0,0,1
38,6,0,0,0,6,2.333333,2,3,0,0,0,5,0
22,2,0,0,0,1,7,0,0,0,0,0,0,1
31,6,1,0,0,7,2.142857,0,2,0,0,0,2,1
33,5,1,0,0,6,1.666667,2,4,0,0,0,6,0
29,5,3,0,0,4,2,2,3,0,0,0,5,1
29,3,0,0,0,4,1,2,1,0,2,0,5,0
22,2,0,0,0,3,1,1,2,0,0,0,3,0
28,5,0,0,0,4,1,1,3,0,0,0,4,1
28,7,0,0,0,5,3.8,0,2,0,0,0,2,1
25,4,0,0,0,5,4,0,2,0,0,0,2,1
30,3,0,0,0,8,1.625,0,1,0,0,0,1,0
41,10,2,0,0,6,2.833333,2,4,0,0,0,6,1
30,8,0,0,0,6,3,0,2,0,0,0,2,0
26,3,0,0,0,5,4.8,0,1,0,0,0,1,0
28,4,0,0,0,5,1,0,2,0,0,0,2,1
33,6,1,0,0,6,5.166667,0,2,0,0,0,2,1
29,3,2,0,0,4,3.5,0,1,0,0,0,0.5,1
29,5,0,0,0,4,2.75,1,2,0,0,0,1.5,1
31,4,0,0,0,3,3,1,2,0,0,0,1.5,1
24,3,0,0,0,4,2.5,1,2,0,0,0,1.5,0
30,10,0,0,0,4,3.5,0,2,0,0,0,2,1
25,3,0,0,0,6,2.833333,0,1,0,0,0,1,1
20,4,0,0,0,2,2,0,1,0,0,0,1,1
51,7,0,0,0,11,1.363636,2,6,0,0,0,8,0
34,3,0,0,0,8,1.375,2,4,0,0,0,6,0
25,4,0,0,0,5,1.6,0,2,0,0,0,2,0
20,4,0,0,0,2,1,0,0,0,0,0,0,0
39,5,0,0,0,9,3.333333,2,4,0,0,0,6,0
28,6,0,0,0,5,3.6,0,1,0,0,0,1,1
30,3,0,0,0,5,2,2,3,0,0,0,5,0
24,4,0,0,0,5,2,0,2,0,0,0,2,1
34,11,1,0,0,6,4.333333,0,2,0,0,0,2,1
25,3,1,0,0,4,1.5,1,2,0,0,0,3,0
34,6,0,0,0,6,2.5,2,3,0,0,0,5,0
35,7,0,0,0,6,1.333333,2,3,0,0,0,5,1
25,5,0,0,0,4,1.5,0,2,0,0,0,2,0
27,5,0,0,0,5,3,1,2,0,0,0,3,1
30,8,0,0,0,3,1.666667,1,2,0,0,0,1.5,0
20,3,0,0,0,3,2.666667,0,1,0,0,0,1,1
38,7,1,0,0,6,7.833333,2,2,0,0,0,2,1
36,5,0,0,0,5,1.4,2,3,0,0,0,5,0
20,4,0,0,0,2,2,0,1,0,0,0,1,1
30,4,0,0,0,5,1.8,1,2,0,0,0,3,0
29,7,0,0,0,6,2.666667,0,2,0,0,0,2,1
19,3,0,0,0,2,5.5,0,0,0,0,0,0,1
41,5,3,0,0,2,3,0,1,0,0,0,1,1
31,5,0,0,0,4,2.25,2,3,0,0,0,5,1
19,3,0,0,0,4,1.75,0,2,0,0,0,2,1
35,6,0,0,0,3,1.666667,1,2,0,0,0,1.5,1
32,5,0,0,0,6,2,2,3,0,0,0,5,0
37,3,0,0,0,6,1.333333,2,3,0,0,0,5,0
26,5,0,0,0,5,3.2,0,2,0,0,0,2,1
32,3,0,0,0,6,2.166667,2,3,0,0,0,5,1
23,3,1,0,0,3,3,0,1,0,0,0,1,0
32,5,0,0,0,5,2.6,2,3,0,0,0,5,1
26,4,0,0,0,6,3.833333,0,2,0,0,0,2,1
27,6,0,0,0,5,2,0,2,0,0,0,2,1
25,2,0,0,0,5,2,0,2,0,0,0,2,1
32,5,0,0,0,5,4.8,1,2,0,0,0,1.5,1
30,2,0,0,0,6,1.666667,1,2,0,0,0,1.5,0
27,5,0,0,0,4,1.5,1,2,0,0,0,3,0
33,3,0,0,0,7,1.714286,2,3,0,0,0,5,0
26,4,0,0,0,5,9.6,0,0,0,0,0,0,1
24,3,0,0,0,3,1,1,2,0,0,0,3,0
27,6,0,0,0,5,3.8,0,2,0,0,0,2,1
23,3,0,0,0,3,1.666667,1,2,0,0,0,3,1
46,21,0,0,0,5,1.6,2,3,0,0,0,5,1
32,3,0,0,0,5,2.8,2,3,0,0,0,5,1
27,6,0,0,0,5,3.8,0,2,0,0,0,2,1
26,3,0,0,0,3,1,1,2,0,0,0,1.5,0
39,7,0,0,0,5,1.2,2,3,0,0,0,5,0
35,6,0,0,0,5,2.8,2,3,0,0,0,5,0
20,4,0,0,0,4,1.25,0,2,0,0,0,2,1
31,5,3,0,0,4,5.5,0,2,0,0,0,2,1
31,5,0,0,0,7,4.142857,0,2,0,0,0,1,0
28,7,0,0,0,5,3.8,0,2,0,0,0,2,1
30,5,0,0,0,4,1,0,2,0,0,0,2,0
30,9,0,0,0,5,3.4,0,2,0,0,0,2,1
25,5,0,0,0,4,4.75,0,1,0,0,0,1,0
37,5,0,0,0,8,1.75,2,5,0,0,0,7,0
